"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"FBgn0000044"	3.11707401048369	0.189937806024384	1.11752959031169	0.169962216366377	0.865039851231713	NA
"FBgn0000045"	1.77351919736008	-0.254603236984625	1.39054592490711	-0.183095885165845	0.854722784361414	NA
"FBgn0000046"	3.09033413370344	-1.11125202822996	1.15544562092392	-0.961751906023386	0.336174241941631	NA
"FBgn0000047"	0.469116098518083	-0.835921375347674	2.76899493547297	-0.301886205943852	0.762738811536585	NA
"FBgn0000052"	6.38807392554991	1.91317529826406	0.860088449119832	2.22439366581647	0.0261219696573375	NA
"FBgn0000053"	1.7590583747866	1.43168712686746	1.6168146428832	0.885498614927427	0.375887766309876	NA
"FBgn0000054"	457.666513001575	0.220783386131691	0.119115031084766	1.85353086105963	0.0638063070112269	0.244431327775508
"FBgn0000055"	0.954662426968468	0.0399728008858665	1.98845247679462	0.0201024672967305	0.983961631925828	NA
"FBgn0000056"	0	NA	NA	NA	NA	NA
"FBgn0000057"	104.73288954601	-0.100778167843914	0.202907479343754	-0.496670542504654	0.61942139865324	0.829795914142893
"FBgn0000061"	0.159281453526046	-1.00334766921301	4.0804728567969	-0.245890048635349	0.805767347417768	NA
"FBgn0000063"	11.7131824999764	0.757566666712578	0.573037355868663	1.32201968851435	0.186161594861559	NA
"FBgn0000064"	8904.77486431583	0.129257886882771	0.0849157589710567	1.5221896200307	0.127961575236039	0.365139268379933
"FBgn0000071"	0	NA	NA	NA	NA	NA
"FBgn0000075"	2.74203415072068	-1.69497006476817	1.23538739266462	-1.37201502527258	0.170058760424531	NA
"FBgn0000077"	32.1221627476183	0.171438625167648	0.344962914495752	0.496976973360304	0.619205289448419	NA
"FBgn0000078"	0	NA	NA	NA	NA	NA
"FBgn0000079"	0	NA	NA	NA	NA	NA
"FBgn0000083"	11.6273827841632	0.513836925254618	0.584967678717805	0.878402250156625	0.379725463694339	NA
"FBgn0000084"	211.395061119843	0.0876632145104138	0.165608555264714	0.529339890504388	0.596569688136237	0.81498688153411
"FBgn0000092"	2.00495685866934	-1.04509421034939	1.3691884053209	-0.763294668789169	0.445287680802027	NA
"FBgn0000094"	0	NA	NA	NA	NA	NA
"FBgn0000097"	635.952901528359	-0.287745531889059	0.125853418633612	-2.28635451474507	0.0222335270363887	0.127282096869588
"FBgn0000100"	1140.76167791673	0.260572316785096	0.106554650439833	2.44543354710014	0.0144678107774092	0.0985311498425929
"FBgn0000108"	59225.7170912167	-0.299590851179452	0.107197254213911	-2.79476236006589	0.00519378783329459	0.0485281355074294
"FBgn0000109"	5.59569764083	0.44618946136339	0.852953443839226	0.523111155229116	0.600896903078236	NA
"FBgn0000114"	1547.91170515347	-0.371757818087317	0.116049938332756	-3.20342969094354	0.00135801194802107	0.0192678423612742
"FBgn0000115"	57.8147379475213	-0.377284471044485	0.265918522499399	-1.41879725977094	0.155958131819535	NA
"FBgn0000116"	6701.35720505357	0.183956259256793	0.0905476659855918	2.03159581480614	0.042194590743227	0.187433879453069
"FBgn0000117"	5159.34868032608	0.0948231614408651	0.0803876371326319	1.17957393478821	0.238169714824493	0.517667224136262
"FBgn0000119"	319.766616588576	0.0854643018434182	0.158800421305949	0.538186870919949	0.590448043163524	0.813148488442995
"FBgn0000120"	5.24969605676928	0.163677753463701	0.835467020025595	0.195911687164727	0.844679289496593	NA
"FBgn0000121"	0.160879189563626	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000137"	3.89525540147887	0.469962700111124	1.00092804873471	0.4695269562135	0.638693021566384	NA
"FBgn0000139"	19.1502778182751	0.0473497381998282	0.442030979930295	0.107118596545642	0.914694894141248	NA
"FBgn0000140"	10.199434591453	-0.365608300461194	0.61482807602246	-0.594651276868232	0.552076596770803	NA
"FBgn0000146"	1.31282829733672	-0.660218185957472	1.8292797992592	-0.360917004727674	0.718161491253339	NA
"FBgn0000147"	163.289261269581	0.36131520448093	0.206561440359985	1.74918999330779	0.0802581832335257	0.280354763164527
"FBgn0000150"	86.4593005856048	0.522331492751255	0.234145913538231	2.23079482728606	0.0256947227511395	0.138636901980033
"FBgn0000152"	19.2716745465251	0.0495373179721012	0.469277822180919	0.105560748091358	0.915930869172708	NA
"FBgn0000153"	2.26880721119397	-0.842908162274033	1.36661269610168	-0.616786427258041	0.537375605587824	NA
"FBgn0000157"	284.855171653526	0.15169121522424	0.141606203694187	1.07121871264788	0.284071099584514	0.569504947575234
"FBgn0000158"	0	NA	NA	NA	NA	NA
"FBgn0000163"	18.6804453622484	0.0576703636615058	0.488936480790795	0.117950625341417	0.906106779957643	NA
"FBgn0000166"	0	NA	NA	NA	NA	NA
"FBgn0000173"	812.392211184139	0.266360477033985	0.112954135207438	2.35812948808664	0.0183672848575869	0.114720663709683
"FBgn0000179"	1374.71887630931	-0.331724603748329	0.127407350655555	-2.60365357290211	0.00922359345611575	0.0726042108180892
"FBgn0000180"	190.894952341674	-0.622909002960539	0.168056936060421	-3.70653552041782	0.000210113779161198	0.00466614996523685
"FBgn0000181"	2164.26407331803	0.246810529517005	0.111946207352276	2.20472435247703	0.0274734431896701	0.14433762096333
"FBgn0000182"	0.487144064487965	2.39547256694142	2.8368224075803	0.844421053831376	0.398434161520437	NA
"FBgn0000183"	2232.46212076433	0.15878816933372	0.085370095434403	1.8599975615083	0.0628858709620128	0.242498482259806
"FBgn0000206"	0.674407810760291	-0.0756723061982756	2.3253671921028	-0.032542089032333	0.97403975159569	NA
"FBgn0000212"	603.688479418832	-0.464590128726719	0.116408798235112	-3.99102246368338	6.57890478545979e-05	0.00185541259501587
"FBgn0000216"	0.813408939412304	3.1345780039884	2.35075351347519	1.33343542231038	0.182388954489311	NA
"FBgn0000221"	6.64636937356084	-1.4369629934155	0.829759878168085	-1.73178172532032	0.0833124331086025	NA
"FBgn0000227"	0	NA	NA	NA	NA	NA
"FBgn0000228"	678.520245652107	0.140732360967082	0.10595948795801	1.32817139530584	0.184121491830462	0.446416929295692
"FBgn0000229"	1099.32814332059	0.437901960206509	0.105253267947045	4.16045951586822	3.17607915170394e-05	0.00106572524528343
"FBgn0000233"	11.4875406059169	-0.421113898228306	0.587300530187999	-0.717033063282787	0.473353695827528	NA
"FBgn0000239"	311.204534215382	0.300121953406627	0.140311171915098	2.13897403400087	0.032437771370419	0.161381423149152
"FBgn0000241"	0.307700700914319	-0.0415636245344012	3.43474382474045	-0.0121009387177636	0.990345083459061	NA
"FBgn0000244"	9.79988919841857	0.170508152178625	0.68110816230791	0.250339317034264	0.802324953611457	NA
"FBgn0000246"	39.8675688410016	0.205518953204239	0.307341637771426	0.668698698602907	0.503687697857683	NA
"FBgn0000247"	1095.31505503835	0.0852705890638959	0.0961300058211839	0.887034057009337	0.375060564876178	0.654210467271599
"FBgn0000250"	744.062445173621	-0.0475095661856136	0.111506129799741	-0.426071340391226	0.670055862938186	0.856814131273113
"FBgn0000251"	1.63500795006299	2.00341947737594	1.74358755120163	1.14902143915586	0.250547140413762	NA
"FBgn0000253"	114232.225874503	-0.186946190129576	0.117746315437028	-1.58770310082066	0.112353491545597	0.338459371320518
"FBgn0000256"	1275.31055059432	-0.16028397334273	0.101987990765947	-1.57159653934714	0.116044149563698	0.345054951839793
"FBgn0000257"	128.496085906217	0.206533487833951	0.184800737410463	1.11760099406539	0.263737444042223	0.54735938160817
"FBgn0000259"	1640.68505764057	-0.334112970415313	0.124247754496633	-2.68908658968454	0.00716478315509495	0.0608807914306312
"FBgn0000261"	56.6459041670634	-0.53373344117201	0.264786348721733	-2.01571358851629	0.043829933864505	NA
"FBgn0000273"	17627.3541231336	-0.270101086078953	0.0951744503328382	-2.83795793024674	0.00454031664653083	0.0445979393677398
"FBgn0000274"	0	NA	NA	NA	NA	NA
"FBgn0000276"	0	NA	NA	NA	NA	NA
"FBgn0000277"	0	NA	NA	NA	NA	NA
"FBgn0000278"	0	NA	NA	NA	NA	NA
"FBgn0000279"	0	NA	NA	NA	NA	NA
"FBgn0000280"	0	NA	NA	NA	NA	NA
"FBgn0000281"	0	NA	NA	NA	NA	NA
"FBgn0000283"	1148.21395693708	-0.0782377050206864	0.107193513262701	-0.72987350296979	0.465467510091201	0.721184409804263
"FBgn0000286"	1141.1496630001	-0.142430124529992	0.119948656084012	-1.18742576348862	0.235059722711198	0.515427263895098
"FBgn0000287"	107.878553358813	-0.448459001509337	0.241320420846656	-1.85835496198768	0.0631186235596821	0.24260561246142
"FBgn0000289"	3616.13350319006	-0.0804773060856032	0.0821661629105333	-0.979445835547062	0.327359739026332	0.612982778127921
"FBgn0000299"	17.5542992415588	1.56272526879387	0.60172401353284	2.59707978017831	0.00940200837096888	NA
"FBgn0000303"	2892.82620630318	0.808165370828731	0.0822783061503521	9.82233845883898	9.02258537309511e-23	1.01982582873695e-19
"FBgn0000307"	1225.21458861528	-0.0481917028838388	0.0913100351150757	-0.527781013588528	0.597651336494148	0.81549515994764
"FBgn0000308"	1001.28716507509	-0.47320590707953	0.133767246881497	-3.53753193035914	0.000403885347680892	0.00767215265821925
"FBgn0000316"	195.344756280363	-0.0925731473270744	0.159070302556431	-0.581963734520674	0.560591108716288	0.795136478484659
"FBgn0000317"	12.6971713517957	0.0786742570724768	0.5853820614972	0.134398134564042	0.89308775665524	NA
"FBgn0000318"	156.880362049897	-0.126543629256108	0.169999692931958	-0.744375634294569	0.456649255507324	0.715723364325662
"FBgn0000319"	2606.50956218764	0.323592505299961	0.109551427890028	2.95379541401137	0.00313892020928096	0.0336354690024815
"FBgn0000320"	30.3318540905563	0.104410738309217	0.361157761156458	0.289100081844801	0.772504790966984	NA
"FBgn0000326"	25.2162289436073	-0.46723002239287	0.395332502445305	-1.18186594702648	0.23725889567255	NA
"FBgn0000330"	135.644171149162	0.328744841056324	0.180597944375259	1.82031330530117	0.0687113063104964	0.256160887154378
"FBgn0000337"	0.159281453526046	-1.00334766921301	4.0804728567969	-0.245890048635349	0.805767347417768	NA
"FBgn0000339"	105.755301523126	0.0431093569417791	0.211846356012784	0.2034935023342	0.838749323826533	0.937341739895988
"FBgn0000346"	5222.23907569118	0.642849613848495	0.0850422145684478	7.55918242617125	4.05610703551196e-14	1.55382700352071e-11
"FBgn0000351"	17.9476426748759	-0.923070998913602	0.492830995837383	-1.8729970450523	0.0610687930397464	NA
"FBgn0000352"	1476.35037292262	0.26503632380297	0.090517403746585	2.92801508696573	0.00341133491719801	0.0359676757210075
"FBgn0000355"	0.163251741282995	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000356"	0.159281453526046	-1.00334766921301	4.0804728567969	-0.245890048635349	0.805767347417768	NA
"FBgn0000357"	2.74979545878795	-1.23397993436321	1.33477455980476	-0.924485655872628	0.355233516335892	NA
"FBgn0000358"	0.160879189563626	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000359"	0.165385685360713	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000360"	0	NA	NA	NA	NA	NA
"FBgn0000370"	971.594394303844	0.202512925863707	0.106417130562622	1.90301058479055	0.0570391640889167	0.228374862371594
"FBgn0000376"	249.743209617292	-0.240647652827452	0.147971222317975	-1.62631388088642	0.103882900372137	0.32399376692432
"FBgn0000377"	74.5910469063558	0.082799132720595	0.237180937181726	0.349096911853229	0.727016554898816	0.887765740919287
"FBgn0000382"	12080.1426301294	-0.183759675405121	0.0930086908787425	-1.97572585603525	0.0481858348444055	0.205292199054432
"FBgn0000384"	225.398748380606	0.134108534362592	0.162502529433046	0.825270442438541	0.409218068697634	0.67716899272967
"FBgn0000392"	0	NA	NA	NA	NA	NA
"FBgn0000394"	0.798005003667811	-1.87880524811288	2.45394947850524	-0.765625072793799	0.443899421375446	NA
"FBgn0000395"	79.7872389818501	-0.212496667257629	0.225004398905822	-0.944411168363743	0.344959576486249	0.628280179519527
"FBgn0000404"	18.311627515041	0.166878022376561	0.46299976156131	0.360427879733288	0.718527180676456	NA
"FBgn0000405"	3.1754756036193	-0.517518295789965	1.1170666089881	-0.4632832918162	0.643161320389555	NA
"FBgn0000406"	0	NA	NA	NA	NA	NA
"FBgn0000409"	8106.35590520838	-0.0489427187182994	0.117740004385873	-0.415684702693725	0.677640736455339	0.860290275277671
"FBgn0000411"	710.121379807914	-0.128996102171608	0.12144646275246	-1.0621643417852	0.288161084657524	0.571720546469847
"FBgn0000412"	973.868982547587	-0.055566011777765	0.104362860625484	-0.532430899696866	0.594427588798337	0.81498688153411
"FBgn0000414"	3377.57008665475	-0.0871062648346512	0.0837760217707245	-1.03975174511199	0.298455253285094	0.582199182105795
"FBgn0000416"	1394.08830503765	0.123091524886653	0.108062920109255	1.13907272505873	0.254672822516404	0.537889423123923
"FBgn0000422"	853.613892203959	0.0141362294100251	0.100945267491815	0.140038555162295	0.888629527902444	0.957542495962999
"FBgn0000426"	12.3282581900035	-1.11797008948773	0.586556806747284	-1.90598775195768	0.0566517947551531	NA
"FBgn0000427"	0.454283604623361	-0.784006579236049	2.98611600931496	-0.262550609819042	0.792896972374975	NA
"FBgn0000439"	1.34438121386471	1.49570511813771	1.7578235479263	0.850884674916424	0.394833418681422	NA
"FBgn0000442"	1.26628183058042	-0.590595828372793	1.74845392379562	-0.337781751257534	0.735527662838733	NA
"FBgn0000447"	18.5446104696125	-0.16781828660908	0.467158822302986	-0.359231761442018	0.719421718047644	NA
"FBgn0000448"	1375.617512829	-0.30340229475316	0.123156985238568	-2.46354109891077	0.0137572122317151	0.0963492324113049
"FBgn0000449"	0.159281453526046	-1.00334766921301	4.0804728567969	-0.245890048635349	0.805767347417768	NA
"FBgn0000451"	2.30638680824856	-0.433295800845891	1.23308082323274	-0.351392863048448	0.725293635915278	NA
"FBgn0000454"	5.0860781073319	-0.32442330742376	0.866778017785875	-0.374286496388633	0.708191177510643	NA
"FBgn0000455"	91.4810697395164	0.827608586893085	0.240096939240297	3.44697683157379	0.000566897195075799	0.0100231784837056
"FBgn0000459"	172.205631436926	-0.22490268696567	0.189346792586919	-1.18778186782556	0.234919359839888	0.515427263895098
"FBgn0000463"	36.686535346736	-0.961807500694798	0.341627006358148	-2.81537314906093	0.00487206268150596	NA
"FBgn0000464"	669.998019876555	-0.00642558282665961	0.115373373630945	-0.0556938106639205	0.955585730226049	0.982822161501625
"FBgn0000473"	59.9847041247392	0.00552385938583598	0.259116458076413	0.0213180568569172	0.982991939823195	NA
"FBgn0000477"	17.7535404748727	0.448597155431659	0.471278727283175	0.951872277405198	0.34116176066377	NA
"FBgn0000479"	8761.76392206109	-0.145078844458821	0.0984455008207346	-1.47369705318482	0.140563176635671	0.384853438352698
"FBgn0000482"	130.792436805878	0.340317258517623	0.190949183941542	1.78223992107664	0.0747101152914074	0.26940872571984
"FBgn0000489"	922.548638416164	0.342421552187097	0.133024902658736	2.57411616429106	0.0100496525543054	0.077384008027038
"FBgn0000490"	0.769937751915945	-0.520819221124648	2.29502466369261	-0.226934040999223	0.82047503161356	NA
"FBgn0000492"	13.0535525864622	-0.284323141953817	0.526060825809211	-0.540475792920825	0.58886895066419	NA
"FBgn0000497"	1.48912777389452	0.294372517277052	1.53328946506222	0.191987569199861	0.847751942639762	NA
"FBgn0000499"	579.763058072962	-0.00397792902346981	0.116052746922988	-0.0342769053636406	0.97265634089569	0.988245587134036
"FBgn0000500"	0.482637568690877	2.38399629598611	3.08711767925576	0.772240174712368	0.439972191084718	NA
"FBgn0000504"	5.67621021483201	-1.32632553424303	0.860620412519638	-1.5411272088701	0.123285828942853	NA
"FBgn0000520"	48.2573299593047	0.330491117544665	0.293942504390301	1.12433932693801	0.260869100705705	NA
"FBgn0000524"	5.16724920761624	0.401692561813057	0.955350768488371	0.42046604772051	0.674145027355517	NA
"FBgn0000527"	12.9681927027993	-0.00936808159785722	0.553541590625956	-0.0169238983239969	0.986497327390595	NA
"FBgn0000529"	56.8993342093471	-0.250308562079734	0.266711093481316	-0.938500753052736	0.347987130146237	NA
"FBgn0000533"	1.47851704626277	-0.350218268064382	1.53521114962583	-0.228123843518033	0.819549964302669	NA
"FBgn0000535"	2959.9553644244	-0.333686867322877	0.0934485396704826	-3.57080879486743	0.000355880622281272	0.00701568640856531
"FBgn0000536"	384.562692565688	0.0584434875991035	0.129174943240709	0.452436719791685	0.650954398891157	0.847235948953185
"FBgn0000541"	5713.00352603662	-0.0964201499465121	0.0899246740726357	-1.07223240941224	0.283615656888091	0.569088247365586
"FBgn0000542"	2.05028074109461	-0.623473033676134	1.44222638274736	-0.432299007378061	0.665524108514531	NA
"FBgn0000543"	209.906983848569	0.00868776133622253	0.174970440233002	0.0496527374832763	0.960399119992913	0.983518895657068
"FBgn0000546"	6242.4636561117	-0.129445745914508	0.104165878272254	-1.24268856617501	0.213982618897527	0.487693653481374
"FBgn0000547"	3125.57116441052	-0.261789903917084	0.0881875471352528	-2.96855862784775	0.00299200019266162	0.0326601732503845
"FBgn0000551"	1.06045391029807	-0.147231453273873	1.85441745157542	-0.0793949890564244	0.936718454215266	NA
"FBgn0000552"	0.324130930846621	1.80831181202223	3.32340926107335	0.544113490084637	0.586363377909038	NA
"FBgn0000556"	617.246424110961	-0.0174398780438753	0.128306148771907	-0.135923946052489	0.891881404943393	0.958929851385384
"FBgn0000557"	3068.44356761709	-0.127094874250026	0.0879014837134897	-1.44587860046009	0.148211255066575	0.394820421232272
"FBgn0000559"	5114.49769988198	0.307859840914204	0.0873883479897026	3.52289347488844	0.000426862891993784	0.00804216686268617
"FBgn0000560"	0.318562907052093	-1.83736183337329	3.63416618629003	-0.505580025565364	0.613151506730678	NA
"FBgn0000562"	113.512750334227	-0.0174822026301684	0.201338801296961	-0.0868297740800758	0.930806820701436	0.975732796474875
"FBgn0000564"	0	NA	NA	NA	NA	NA
"FBgn0000565"	99.432607576854	0.0245193299132786	0.221602376323199	0.110645609131547	0.911897378650039	0.966564964181284
"FBgn0000566"	16.6334794098045	0.760722602319009	0.480851487784476	1.582032335647	0.113642188881151	NA
"FBgn0000567"	3473.61095168709	-0.0854643189414202	0.100787911569144	-0.847961998724312	0.396459134538753	0.670262967646562
"FBgn0000568"	18766.7506028948	0.0322472642333966	0.501138831266548	0.0643479655166549	0.948693161603976	0.981605257852254
"FBgn0000575"	2932.03931354447	-0.0847543123814309	0.0870587195314039	-0.97353042679267	0.33028974553437	0.614713344219229
"FBgn0000576"	5.06353818239808	-0.860593246815649	0.905012578256321	-0.950918547976146	0.341645725398528	NA
"FBgn0000577"	4.19695935905125	-1.3827772508573	0.998523942422436	-1.3848213268704	0.16610710800451	NA
"FBgn0000578"	837.966012445441	-0.139979641015611	0.125889527159241	-1.11192443227265	0.26617064279565	0.549432620086037
"FBgn0000579"	4722.64468101149	0.243139720036219	0.0990723127667783	2.45416416803132	0.0141212496963626	0.0973160691408844
"FBgn0000581"	3804.33568389236	-0.138879665136034	0.0801316300463101	-1.73314414115589	0.0830700524045705	0.285405852693431
"FBgn0000588"	308.381532582187	0.172858251908898	0.13750586437258	1.25709730779575	0.208718401914926	0.480219466267726
"FBgn0000591"	11.1978883740544	-0.252139090212205	0.597601989769477	-0.421918090181506	0.673084805318895	NA
"FBgn0000592"	0	NA	NA	NA	NA	NA
"FBgn0000594"	0.165385685360713	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000606"	1.52666124905665	0.230671531236194	1.52427508631199	0.151331956618348	0.879713861829358	NA
"FBgn0000611"	1728.64365248608	0.461532287923853	0.113127399522359	4.07975689242847	4.50828239051759e-05	0.00136345882560588
"FBgn0000615"	3.21236882438301	-0.270059116086507	1.06837635191304	-0.252775265572791	0.800441882329324	NA
"FBgn0000617"	9.8502150877046	-0.407785054916042	0.603479653359015	-0.675722955440632	0.499216558598856	NA
"FBgn0000618"	9.40437468789626	0.720015433407175	0.64843503563302	1.11038946670159	0.26683123520192	NA
"FBgn0000625"	0.572535030128318	-1.1534983033325	2.76211694862849	-0.417613853716536	0.676229466141947	NA
"FBgn0000629"	101.884120222661	0.150742799868762	0.202731654590862	0.743558277433193	0.457143752472328	0.71592850692951
"FBgn0000633"	4838.18245784808	0.0594785409483988	0.0930910513086523	0.638928662983856	0.522869340559572	0.768703365923145
"FBgn0000635"	1068.63712419931	-0.324939297584751	0.0955570063617701	-3.4004759039286	0.000672686643867313	0.0113688989038899
"FBgn0000636"	1509.12678843703	-0.394158183068028	0.117021896093796	-3.36824300601061	0.000756488868555674	0.0126457430136379
"FBgn0000639"	0.30373041315737	-1.78333711691657	3.40655609612018	-0.523501467933453	0.600625329768948	NA
"FBgn0000640"	0	NA	NA	NA	NA	NA
"FBgn0000644"	0	NA	NA	NA	NA	NA
"FBgn0000658"	0	NA	NA	NA	NA	NA
"FBgn0000659"	1381.877988506	-0.275883221820066	0.126777378774545	-2.17612341008158	0.0295460338791702	0.151419306290463
"FBgn0000662"	998.724606256447	-0.0839652272768894	0.100815949263882	-0.832856585589583	0.404925617021334	0.673220002337849
"FBgn0000667"	321.893252659911	0.0246220573148248	0.131534419463568	0.187190983282095	0.851510894184588	0.942688277944405
"FBgn0000709"	374.431437369589	0.141815562619856	0.149523593591515	0.948449399947431	0.342900720865657	0.626267228374821
"FBgn0000711"	1571.46541008901	0.496820916673428	0.0947312732195342	5.24452907459689	1.56681998179949e-07	1.07502559049735e-05
"FBgn0000715"	3.84013974621456	-0.415211134145745	1.02861114717561	-0.403661904001181	0.686461357369332	NA
"FBgn0000719"	2.78458996928357	0.854014432530548	1.16078860288913	0.735719174365564	0.461901618186796	NA
"FBgn0000721"	3.50463636743878	0.0925196359142233	1.07559733309735	0.086016981510914	0.931452917964476	NA
"FBgn0000723"	53.9193939783605	-0.0815460548331846	0.273812297890151	-0.297817356859185	0.765842566488941	NA
"FBgn0000808"	0.159281453526046	-1.00334766921301	4.0804728567969	-0.245890048635349	0.805767347417768	NA
"FBgn0000810"	320.665541655209	-0.0767402753976205	0.144316425337091	-0.531750112423948	0.594899079019953	0.81498688153411
"FBgn0000826"	0	NA	NA	NA	NA	NA
"FBgn0000927"	0.163251741282995	0.920205682429477	4.0804728567969	0.225514472151598	0.821579068167358	NA
"FBgn0000928"	0	NA	NA	NA	NA	NA
"FBgn0000964"	196.230887466099	-0.377865489334679	0.162948695895803	-2.31892306506278	0.020399208252178	0.120456273003017
"FBgn0000996"	59.1424823639037	-0.436345230912071	0.25805752436416	-1.69088358104342	0.0908590397491941	NA
"FBgn0001075"	8.83873593277372	0.115495845566178	0.640323881175549	0.180370979377098	0.856861335758499	NA
"FBgn0001077"	10.8444712343248	-4.39311952605197	0.977861555158409	-4.49257822119851	7.03660600701925e-06	NA
"FBgn0001078"	26353.6643529668	-0.143974809174347	0.125575309014015	-1.14652163952293	0.251579378721311	0.535690174630935
"FBgn0001079"	122.887581016644	-0.238260151318037	0.187145906187296	-1.2731251042146	0.202973651972727	0.473150921077786
"FBgn0001083"	1.64459258829969	-0.59757782858773	1.60753414269178	-0.371735699241262	0.710089642561221	NA
"FBgn0001084"	25.4188969878836	-0.00411830925806277	0.395860205031042	-0.0104034434523163	0.991699402821683	NA
"FBgn0001085"	603.792736023736	-0.0151723637885583	0.134178948641377	-0.113075590039908	0.909970627180825	0.966303275679757
"FBgn0001086"	2.42682376289055	0.201997160425246	1.2029228011065	0.16792196493361	0.866644669971486	NA
"FBgn0001087"	764.249679218046	-0.180135840719492	0.111118562320732	-1.62111385314317	0.104993223513103	0.325897264341483
"FBgn0001089"	0.509558333439716	-2.49304367995732	2.61752741264533	-0.952442242978381	0.340872744422962	NA
"FBgn0001090"	23.5864784880978	-1.23626366898107	0.409037835186578	-3.02236996833596	0.00250803809806631	NA
"FBgn0001091"	1940.98714763474	0.409984707863866	0.108028828290284	3.79514167053814	0.000147559172659729	0.00357015535114091
"FBgn0001092"	3200.00346944407	0.588587726853536	0.084495959952351	6.96586827566019	3.26384424925289e-12	6.44526412504943e-10
"FBgn0001098"	2598.67078379536	0.212356331642321	0.0898133881263285	2.36441733323352	0.0180584570600072	0.113099083249119
"FBgn0001099"	2.75914674775709	0.505440913123875	1.14470368673172	0.441547379450639	0.658816769050269	NA
"FBgn0001104"	8.18023501476996	0.120749261908142	0.669971083224751	0.180230557603984	0.856971569719107	NA
"FBgn0001105"	6520.35282990551	0.223965662619933	0.0831066218611662	2.69491958166798	0.00704056211637591	0.0600472431335437
"FBgn0001108"	399.745345137656	-0.00657924577409683	0.126282192419894	-0.0520995529775135	0.958449369156359	0.982822161501625
"FBgn0001112"	4.46281981591118	0.941360217519358	0.976739657632827	0.963778024331261	0.335157226556717	NA
"FBgn0001114"	56.1056511517592	-0.0243186671168373	0.274693142055234	-0.0885303030679501	0.929455200522781	NA
"FBgn0001120"	0.466982154440365	-0.835804556223648	2.77286706851462	-0.301422511635718	0.763092330270538	NA
"FBgn0001122"	22633.9027177978	-0.186347663724266	0.108364607999473	-1.71963584019214	0.0854986570858617	0.289843118364307
"FBgn0001123"	1142.74179020223	0.264491780964908	0.0933931684058183	2.83202492730112	0.00462542426291406	0.0447382980525815
"FBgn0001124"	635.36953465577	0.456311428682072	0.133788937183892	3.41068131855232	0.000648007820980654	0.0110739477808478
"FBgn0001125"	440.867636728162	-0.094043385592926	0.123378830886436	-0.762232750280216	0.445921102794438	0.708817188639706
"FBgn0001128"	3370.23735736672	0.322324445669366	0.0980695392369941	3.28669277103912	0.00101371364358399	0.0152807930406352
"FBgn0001133"	93.7192326214186	0.203749545718191	0.230049167295891	0.885678257883572	0.375790927628859	0.654210467271599
"FBgn0001134"	297.759890747301	-0.230119461487583	0.136141239308648	-1.6902994467817	0.090970680897781	0.301291224846613
"FBgn0001137"	1.28911935591272	0.733997920461029	1.78536815408038	0.411118524089001	0.680985627577678	NA
